contrast,ratio,SE,df,null,z.ratio,p.value,fold_change,modelest_cpc_1,modelest_cpc_2,term,target,counts_1,propnz_1,ncells_1,counts_2,propnz_2,ncells_2,padj,log2fc,sig_level
Within30micronTumor / Within30um16StumorHigh,1.449432236,0.516084971,Inf,1,1.042441793,0.297206899,1.449432236,0.037152996,0.025632793,tumor16SProximity_v3,MBP,92,0.03963964,2220,9,0.018604651,430,0.726269761,0.535487886,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.913823118,0.330135339,Inf,1,-0.249449641,0.803012991,0.913823118,0.022676009,0.02481444,tumor16SProximity_v3,MBTPS1,57,0.024774775,2220,9,0.020930233,430,0.952451192,-0.130013155,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.370067258,0.410178739,Inf,1,1.051685778,0.292943738,1.370067258,0.046975645,0.034287109,tumor16SProximity_v3,MBTPS2,117,0.049099099,2220,13,0.027906977,430,0.722080618,0.454246718,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.1005465,0.322031906,Inf,1,0.327420726,0.743349693,1.1005465,0.044323937,0.040274479,tumor16SProximity_v3,MC2R,107,0.046396396,2220,15,0.023255814,430,0.938138817,0.138220103,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.654370277,0.190544542,Inf,1,-1.456387037,0.145285657,0.654370277,0.028408882,0.043414078,tumor16SProximity_v3,MC3R,72,0.031081081,2220,17,0.037209302,430,0.586864256,-0.611820876,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.231401929,0.502371884,Inf,1,0.510220383,0.609897074,1.231401929,0.023180152,0.018824197,tumor16SProximity_v3,MC4R,57,0.024774775,2220,7,0.01627907,430,0.885044354,0.300301734,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.388677499,0.680686717,Inf,1,0.669874732,0.502937649,1.388677499,0.018693632,0.013461464,tumor16SProximity_v3,MC5R,45,0.01981982,2220,5,0.011627907,430,0.831993723,0.473711592,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.348509344,0.809188518,Inf,1,2.477929623,0.013214721,2.348509344,0.078372865,0.033371323,tumor16SProximity_v3,MCAM,191,0.060810811,2220,13,0.027906977,430,0.262679756,1.231745334,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.011018571,0.277086633,Inf,1,0.039984077,0.96810582,1.011018571,0.043975838,0.043496568,tumor16SProximity_v3,MCAT,110,0.046846847,2220,16,0.037209302,430,0.994881855,0.015809497,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.834213379,0.207575987,Inf,1,-0.728478154,0.466320937,0.834213379,0.045043705,0.053995424,tumor16SProximity_v3,MCEE,112,0.046846847,2220,20,0.044186047,430,0.808185038,-0.261511644,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.986715952,0.273944395,Inf,1,-0.04816825,0.961582154,0.986715952,0.044314133,0.044910729,tumor16SProximity_v3,MCEMP1,108,0.044594595,2220,17,0.039534884,430,0.993666577,-0.019293263,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.666255368,0.192068017,Inf,1,-1.408638881,0.158941976,0.666255368,0.029284753,0.043954247,tumor16SProximity_v3,MCFD2,72,0.031531532,2220,16,0.034883721,430,0.602254849,-0.585852843,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.709904135,0.199661319,Inf,1,-1.218218664,0.223140889,0.709904135,0.034693469,0.04887064,tumor16SProximity_v3,MCHR2,83,0.035135135,2220,18,0.039534884,430,0.663408014,-0.494303878,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.329973369,0.117525911,Inf,1,3.226980021,0.001251042,1.329973369,0.781773512,0.587811403,tumor16SProximity_v3,MCL1,2223,0.442342342,2220,229,0.26744186,430,0.064991104,0.411397358,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.39962005,0.666465608,Inf,1,0.706043019,0.480161385,1.39962005,0.019105114,0.013650215,tumor16SProximity_v3,MCM2,47,0.02027027,2220,5,0.011627907,430,0.816535846,0.485035237,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.198068764,0.309259039,Inf,1,0.700073575,0.483881357,1.198068764,0.053741164,0.044856493,tumor16SProximity_v3,MCM3,137,0.056756757,2220,17,0.034883721,430,0.818156271,0.260710715,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.428637417,0.643388204,Inf,1,0.792095903,0.428304759,1.428637417,0.021819282,0.015272792,tumor16SProximity_v3,MCM4,54,0.022522523,2220,6,0.013953488,430,0.788628805,0.514639812,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.732483057,0.505394821,Inf,1,1.88386555,0.059583164,1.732483057,0.064132363,0.037017599,tumor16SProximity_v3,MCM5,156,0.061711712,2220,15,0.023255814,430,0.453388124,0.792841244,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.678568142,0.411854661,Inf,1,2.11093759,0.034777677,1.678568142,0.087517304,0.052138071,tumor16SProximity_v3,MCM6,221,0.083333333,2220,21,0.037209302,430,0.370682063,0.747231105,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.893996721,0.271363187,Inf,1,-0.369155333,0.712011947,0.893996721,0.029999931,0.033557093,tumor16SProximity_v3,MCM7,76,0.031981982,2220,13,0.030232558,430,0.925106737,-0.161658554,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.887303276,0.175884626,Inf,1,-0.603199232,0.546376159,0.887303276,0.075781088,0.085406073,tumor16SProximity_v3,MCOLN1,188,0.077027027,2220,32,0.06744186,430,0.857094477,-0.1725008,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.107927449,0.273671474,Inf,1,0.414923443,0.678197947,1.107927449,0.061326209,0.055352189,tumor16SProximity_v3,MCPH1,151,0.059459459,2220,21,0.046511628,430,0.91673175,0.147863411,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.794968734,0.144804578,Inf,1,-1.259680885,0.207784504,0.794968734,0.088942444,0.111881689,tumor16SProximity_v3,MCRS1,219,0.086036036,2220,42,0.074418605,430,0.652705184,-0.331029975,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.68168947,0.224693104,Inf,1,-1.162521146,0.24502384,0.68168947,0.022398503,0.032857341,tumor16SProximity_v3,MCTP1,55,0.023873874,2220,12,0.025581395,430,0.684781818,-0.552813397,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.815244374,0.192053054,Inf,1,-0.8670928,0.385891165,0.815244374,0.051159693,0.062753813,tumor16SProximity_v3,MCTP2,127,0.051801802,2220,24,0.046511628,430,0.769045856,-0.294695515,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.476343117,0.895576079,Inf,1,0.642197006,0.520745277,1.476343117,0.011587202,0.007848583,tumor16SProximity_v3,MCU,29,0.013063063,2220,3,0.006976744,430,0.846724697,0.562028057,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.005987624,0.252159885,Inf,1,0.023816293,0.980999144,1.005987624,0.052031301,0.051721612,tumor16SProximity_v3,MDC1,129,0.054954955,2220,19,0.039534884,430,0.997230242,0.008612556,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.156623005,0.617856359,Inf,1,0.272383565,0.785327109,1.156623005,0.012495425,0.010803369,tumor16SProximity_v3,MDFIC,32,0.013963964,2220,4,0.009302326,430,0.948035967,0.209918702,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.35079035,1.26712583,Inf,1,1.585747637,0.112796568,2.35079035,0.024970458,0.010622154,tumor16SProximity_v3,MDGA2,60,0.025225225,2220,4,0.009302326,430,0.55074472,1.233145881,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.288469503,0.247558825,Inf,1,1.319157754,0.187116379,1.288469503,0.113915929,0.088411816,tumor16SProximity_v3,MDH1,289,0.104504505,2220,34,0.069767442,430,0.633964533,0.36565839,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.369661321,0.450705142,Inf,1,0.955936412,0.339104362,1.369661321,0.03884175,0.028358653,tumor16SProximity_v3,MDH2,99,0.040540541,2220,11,0.023255814,430,0.74675353,0.453819199,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.176641292,0.119225798,Inf,1,1.605333769,0.108420371,1.176641292,0.430842745,0.366163203,tumor16SProximity_v3,MDK,1191,0.287837838,2220,173,0.248837209,430,0.542389166,0.234674571,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.036493129,0.193316613,Inf,1,0.192177211,0.847603396,1.036493129,0.108300313,0.104487247,tumor16SProximity_v3,MDM2,275,0.098648649,2220,40,0.079069767,430,0.9648102,0.051710552,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.987183521,0.185611425,Inf,1,-0.068605664,0.94530351,0.987183521,0.099605267,0.100898429,tumor16SProximity_v3,MDM4,253,0.091441441,2220,39,0.072093023,430,0.9891446,-0.018609784,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.945368035,4.018245986,Inf,1,1.347648776,0.177771375,3.945368035,0.010183508,0.00258113,tumor16SProximity_v3,ME1,27,0.012162162,2220,1,0.002325581,430,0.626200933,1.980159885,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.815836026,0.216416082,Inf,1,-0.767303463,0.44290111,0.815836026,0.037137058,0.045520247,tumor16SProximity_v3,ME2,92,0.039189189,2220,17,0.039534884,430,0.794423565,-0.29364888,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.474762632,0.172026191,Inf,1,-2.055906875,0.039791493,0.474762632,0.013129092,0.027654012,tumor16SProximity_v3,ME3,34,0.015315315,2220,10,0.023255814,430,0.38079104,-1.074721707,P < 0.05
Within30micronTumor / Within30um16StumorHigh,1.044091589,0.189685685,Inf,1,0.237496273,0.81227181,1.044091589,0.099752167,0.095539671,tumor16SProximity_v3,MEA1,248,0.098648649,2220,36,0.074418605,430,0.953925595,0.062248272,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.430862282,0.429148744,Inf,1,1.194563471,0.232257628,1.430862282,0.050508406,0.035299278,tumor16SProximity_v3,MEAF6,125,0.051801802,2220,13,0.030232558,430,0.672126103,0.516884822,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.156269378,0.383404997,Inf,1,0.437889156,0.661466637,1.156269378,0.03535369,0.030575651,tumor16SProximity_v3,MECOM,87,0.036486486,2220,12,0.023255814,430,0.908698478,0.209477544,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.416660885,0.301480164,Inf,1,1.636680443,0.101697257,1.416660885,0.097216181,0.068623467,tumor16SProximity_v3,MECP2,248,0.094594595,2220,27,0.055813953,430,0.534599265,0.502494453,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.988694841,0.694223146,Inf,1,1.969374087,0.048910149,1.988694841,0.047727656,0.023999487,tumor16SProximity_v3,MECR,118,0.04954955,2220,9,0.020930233,430,0.412169379,0.991821916,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.950141292,0.221473113,Inf,1,-0.219415231,0.826326606,0.950141292,0.057868049,0.060904677,tumor16SProximity_v3,MED1,144,0.058558559,2220,23,0.044186047,430,0.957371288,-0.073786027,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.199578449,0.238382907,Inf,1,0.91570128,0.359823594,1.199578449,0.098474835,0.0820912,tumor16SProximity_v3,MED10,244,0.095945946,2220,31,0.062790698,430,0.764805067,0.262527509,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.00634791,0.283784773,Inf,1,0.022439594,0.982097297,1.00634791,0.044835613,0.044552796,tumor16SProximity_v3,MED11,109,0.044144144,2220,17,0.03255814,430,0.997230242,0.009129153,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.136422315,0.329659424,Inf,1,0.440853092,0.659319354,1.136422315,0.041442237,0.036467285,tumor16SProximity_v3,MED12,104,0.043693694,2220,14,0.03255814,430,0.908698478,0.184499067,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.975768207,0.204825448,Inf,1,-0.116859515,0.906971381,0.975768207,0.071749865,0.073531669,tumor16SProximity_v3,MED13,179,0.073873874,2220,28,0.062790698,430,0.97696471,-0.035389617,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.044013356,0.298007409,Inf,1,0.150895707,0.880057987,1.044013356,0.041493164,0.039743901,tumor16SProximity_v3,MED13L,102,0.044144144,2220,15,0.030232558,430,0.971392183,0.062140169,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.769876126,0.147490922,Inf,1,-1.365116941,0.172216298,0.769876126,0.07869571,0.102218665,tumor16SProximity_v3,MED14,197,0.076576577,2220,38,0.062790698,430,0.621451537,-0.377301761,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.105559316,0.06351613,Inf,1,1.746712179,0.080687277,1.105559316,1.288589103,1.165554018,tumor16SProximity_v3,MED15,3329,0.61981982,2220,447,0.458139535,430,0.492531471,0.144776431,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.794917487,0.155020602,Inf,1,-1.176921279,0.239226928,0.794917487,0.071315371,0.08971418,tumor16SProximity_v3,MED16,176,0.070720721,2220,34,0.069767442,430,0.680267189,-0.33112298,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.889336387,0.34698922,Inf,1,-0.300588959,0.763727952,0.889336387,0.018178453,0.020440469,tumor16SProximity_v3,MED19,47,0.021171171,2220,8,0.018604651,430,0.943625206,-0.16919888,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.402827384,0.362623215,Inf,1,1.309465815,0.19037661,1.402827384,0.063726085,0.04542689,tumor16SProximity_v3,MED21,157,0.066666667,2220,17,0.037209302,430,0.637199894,0.488337498,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.285952617,0.681547627,Inf,1,0.474532941,0.635119913,1.285952617,0.013713192,0.010663839,tumor16SProximity_v3,MED23,34,0.014864865,2220,4,0.009302326,430,0.896711067,0.362837485,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.719947911,1.615010243,Inf,1,1.685199531,0.091950081,2.719947911,0.021266537,0.007818729,tumor16SProximity_v3,MED24,53,0.022972973,2220,3,0.006976744,430,0.52052661,1.443579023,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.835817668,0.153126206,Inf,1,-0.978928088,0.327615512,0.835817668,0.086498683,0.103489895,tumor16SProximity_v3,MED25,214,0.085585586,2220,39,0.074418605,430,0.741335977,-0.25873984,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.588972078,0.393777548,Inf,1,1.868651011,0.061671384,1.588972078,0.076306926,0.048022824,tumor16SProximity_v3,MED27,189,0.080630631,2220,18,0.039534884,430,0.456589814,0.668093773,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.197187761,0.273061175,Inf,1,0.789069321,0.430071492,1.197187761,0.070389955,0.058796087,tumor16SProximity_v3,MED28,174,0.073423423,2220,22,0.051162791,430,0.789869864,0.259649436,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.087930434,0.222671281,Inf,1,0.41176275,0.680513326,1.087930434,0.088858185,0.081676348,tumor16SProximity_v3,MED29,220,0.083783784,2220,31,0.062790698,430,0.91694276,0.121586309,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.215219157,0.306847911,Inf,1,0.771965201,0.440135038,1.215219157,0.062841137,0.051711773,tumor16SProximity_v3,MED30,153,0.063063063,2220,19,0.039534884,430,0.792114937,0.281216518,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.712509524,0.163316046,Inf,1,-1.478811539,0.139190691,0.712509524,0.048711136,0.068365592,tumor16SProximity_v3,MED31,121,0.05045045,2220,25,0.053488372,430,0.579305788,-0.489018796,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.106733091,0.265050134,Inf,1,0.423454175,0.671963926,1.106733091,0.063291015,0.057187243,tumor16SProximity_v3,MED4,160,0.063963964,2220,21,0.044186047,430,0.913378202,0.146307332,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.839758606,0.230376823,Inf,1,-0.636592322,0.524390428,0.839758606,0.039571407,0.04712236,tumor16SProximity_v3,MED6,97,0.039189189,2220,18,0.037209302,430,0.848460545,-0.251953419,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.083953054,0.22812402,Inf,1,0.383047939,0.70168422,1.083953054,0.081930525,0.075584939,tumor16SProximity_v3,MED7,204,0.078828829,2220,29,0.062790698,430,0.923354075,0.116302275,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.870288309,0.387109637,Inf,1,-0.312339918,0.754782206,0.870288309,0.014492787,0.016652857,tumor16SProximity_v3,MED8,36,0.016216216,2220,6,0.013953488,430,0.939921669,-0.200434679,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.33754413,0.363539663,Inf,1,1.070048044,0.284597684,1.33754413,0.056164373,0.041990669,tumor16SProximity_v3,MED9,138,0.059459459,2220,16,0.03255814,430,0.71554112,0.419586491,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.889825363,0.580505543,Inf,1,2.072063604,0.03825951,1.889825363,0.05918659,0.03131855,tumor16SProximity_v3,MEF2A,145,0.058558559,2220,12,0.027906977,430,0.376961684,0.918252923,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,3.0969448,2.244042792,Inf,1,1.56005768,0.118746251,3.0969448,0.01648243,0.005322158,tumor16SProximity_v3,MEF2C,41,0.018018018,2220,2,0.004651163,430,0.557987534,1.630845668,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.190752665,0.249990034,Inf,1,0.831586221,0.405642542,1.190752665,0.092688181,0.077839995,tumor16SProximity_v3,MEF2D,232,0.091891892,2220,29,0.058139535,430,0.779483511,0.251873778,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.424744703,0.869184376,Inf,1,0.580255646,0.561742233,1.424744703,0.011269922,0.007910134,tumor16SProximity_v3,MEFV,28,0.012612613,2220,3,0.006976744,430,0.862560285,0.510703429,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.463786417,0.716536346,Inf,1,0.778385409,0.436341838,1.463786417,0.01959499,0.013386509,tumor16SProximity_v3,MEG3,49,0.01981982,2220,5,0.011627907,430,0.79121388,0.549705063,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.038960173,0.307752703,Inf,1,0.129030392,0.8973336,1.038960173,0.04116737,0.039623627,tumor16SProximity_v3,MEGF11,99,0.041441441,2220,15,0.03255814,430,0.975084817,0.055140352,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.737554293,0.159059173,Inf,1,-1.411569107,0.158076874,0.737554293,0.058886997,0.079840898,tumor16SProximity_v3,MEIS1,148,0.061261261,2220,29,0.060465116,430,0.601743372,-0.439178842,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.99060788,0.163566092,Inf,1,-0.057150449,0.954425349,0.99060788,0.136871913,0.138169619,tumor16SProximity_v3,MEIS2,354,0.120720721,2220,56,0.093023256,430,0.993271591,-0.013613998,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.916576592,0.330793638,Inf,1,-0.241366979,0.809270703,0.916576592,0.021091104,0.023010739,tumor16SProximity_v3,MELK,54,0.023873874,2220,9,0.020930233,430,0.952935521,-0.125672652,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.565284025,0.103778339,Inf,1,-3.107134502,0.001889104,0.565284025,0.064842205,0.114707302,tumor16SProximity_v3,MELTF,161,0.065315315,2220,43,0.093023256,430,0.083417447,-0.822952167,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,2.009637459,0.56192723,Inf,1,2.496115345,0.012556177,2.009637459,0.073953601,0.036799474,tumor16SProximity_v3,MEN1,185,0.072972973,2220,14,0.030232558,430,0.253781586,1.006935261,P < 0.05
Within30micronTumor / Within30um16StumorHigh,0.760370745,0.246911492,Inf,1,-0.843633936,0.398873995,0.760370745,0.024920124,0.032773649,tumor16SProximity_v3,MEOX1,62,0.027477477,2220,12,0.027906977,430,0.77500205,-0.395225069,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.948602744,0.727261873,Inf,1,1.787440591,0.073866306,1.948602744,0.041473063,0.021283488,tumor16SProximity_v3,MERTK,103,0.043693694,2220,8,0.018604651,430,0.481491536,0.962440002,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,0.767634287,0.132710511,Inf,1,-1.529604758,0.126114591,0.767634287,0.092688824,0.120746071,tumor16SProximity_v3,MESP1,231,0.090990991,2220,44,0.086046512,430,0.56332399,-0.381508943,NS or |log2FC| < 1
Within30micronTumor / Within30um16StumorHigh,1.055473479,0.256646324,Inf,1,0.222034916,0.824286702,1.055473479,0.056380903,0.053417641,tumor16SProximity_v3,MET,140,0.059459459,2220,20,0.046511628,430,0.956946553,0.077890329,NS or |log2FC| < 1
